cuenta_id_legacy;empresa_id_legacy;codigo_legacy;nombre_legacy;concepto_canonico;preferida
2960;90;1052;MAQUINARIA - BIENES DE USO;MAQUINARIA - BIENES DE USO;1
2961;90;1053;INMUEBLES - BIENES DE USO;INMUEBLES - BIENES DE USO;1
2962;90;5020;RODADOS - GASTOS DE MANTENIMIENTO;RODADOS - GASTOS DE MANTENIMIENTO;1
2963;90;5021;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;1
2964;90;5022;MAQUINARIA - GASTOS DE MANTENIMIENTO;MAQUINARIA - GASTOS DE MANTENIMIENTO;1
2965;90;5023;INMUEBLES - GASTOS DE MANTENIMIENTO;INMUEBLES - GASTOS DE MANTENIMIENTO;1
2966;90;5024;COMPRA DE BIENES USADOS A CF;COMPRA DE BIENES USADOS A CF;1
2967;90;1059;INSTALACIONES - BIENES DE USO;INSTALACIONES - BIENES DE USO;1
2968;90;5025;INSTALACIONES - GASTOS DE MANTENIMIENTO;INSTALACIONES - GASTOS DE MANTENIMIENTO;1
2969;90;5004;SERVICIOS Y TASAS;SERVICIOS Y TASAS;1
2984;87;4000;VENTAS;VENTAS;1
2985;87;5000;COMPRAS;COMPRAS;1
2986;87;5001;COMISION TARJETAS DE CREDITO;COMISION TARJETAS DE CREDITO;1
2987;87;5002;COMBUSTIBLES Y LUBRICANTES;COMBUSTIBLES Y LUBRICANTES;1
2988;87;5003;FLETES Y CORREO;FLETES Y CORREO;1
2989;87;5005;LIBRERIA Y PAPELERIA;LIBRERIA Y PAPELERIA;1
2990;87;5006;HONORARIOS PROFESIONALES;HONORARIOS PROFESIONALES;1
2991;87;5007;ALQUILERES PAGADOS;ALQUILERES PAGADOS;1
2992;87;5008;SEGUROS PAGADOS;SEGUROS PAGADOS;1
2993;87;5010;GASTOS GENERALES;GASTOS GENERALES;1
2994;87;5011;SERVICISO INFORMATICOS;SERVICIOS INFORMATICOS;1
2995;87;5012;CANON;CANON;1
2996;87;5013;SERVICIOS JURIDICOS;SERVICIOS JURIDICOS;1
2997;87;5030;BANCO NACION - INTERES POR DESCUBIERTO;BANCO NACION - INTERES POR DESCUBIERTO;1
2998;87;5009;INTERESES BANCARIOS;INTERESES BANCARIOS;1
2999;87;5031;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;1
3000;87;5032;BANCO NACION - INTERESES POR PRESTAMOS;BANCO NACION - INTERESES POR PRESTAMOS;1
3001;87;5033;BANCO SANTANDER - INTERES POR DESCUBIERTO;BANCO SANTANDER - INTERES POR DESCUBIERTO;1
3002;87;5036;BANCO GALICIA - INTERES POR DESCUBIERTO;BANCO GALICIA - INTERES POR DESCUBIERTO;1
3003;87;5039;BBVA FRANCES - INTERES POR DESCUBIERTO;BBVA FRANCES - INTERES POR DESCUBIERTO;1
3004;87;5042;BANCO CREDICOOP - INTERES POR DESCUBIERTO;BANCO CREDICOOP - INTERES POR DESCUBIERTO;1
3005;87;5045;BANCO HSBC - INTERES POR DESCUBIERTO;BANCO HSBC - INTERES POR DESCUBIERTO;1
3006;87;5048;BANCO PATAGONIA - INTERES POR DESCUBIERTO;BANCO PATAGONIA - INTERES POR DESCUBIERTO;1
3007;87;5034;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;1
3008;87;5037;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
3009;87;5043;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;1
3010;87;5046;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;1
3011;87;5049;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
3012;87;5035;BANCO SANTANDER - INTERESES POR PRESTAMOS;BANCO SANTANDER - INTERESES POR PRESTAMOS;1
3013;87;5038;BANCO GALICIA - INTERESES POR PRESTAMOS;BANCO GALICIA - INTERESES POR PRESTAMOS;1
3014;87;5041;BBVA FRANCES - INTERESES POR PRESTAMOS;BBVA FRANCES - INTERESES POR PRESTAMOS;1
3015;87;5044;BANCO CREDICOOP- INTERESES POR PRESTAMOS;BANCO CREDICOOP- INTERESES POR PRESTAMOS;1
3016;87;5047;BANCO HSBC - INTERESES POR PRESTAMOS;BANCO HSBC - INTERESES POR PRESTAMOS;1
3017;87;5050;BANCO PATAGONIA- INTERESES POR PRESTAMOS;BANCO PATAGONIA- INTERESES POR PRESTAMOS;1
3018;87;1050;RODADOS - BIENES DE USO;RODADOS - BIENES DE USO;1
3019;87;1051;MUEBLES Y UTILES - BIENES DE USO;MUEBLES Y UTILES - BIENES DE USO;1
3020;87;1052;MAQUINARIA - BIENES DE USO;MAQUINARIA - BIENES DE USO;1
3021;87;1053;INMUEBLES - BIENES DE USO;INMUEBLES - BIENES DE USO;1
3022;87;5020;RODADOS - GASTOS DE MANTENIMIENTO;RODADOS - GASTOS DE MANTENIMIENTO;1
3023;87;5021;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;1
3024;87;5022;MAQUINARIA - GASTOS DE MANTENIMIENTO;MAQUINARIA - GASTOS DE MANTENIMIENTO;1
3025;87;5023;INMUEBLES - GASTOS DE MANTENIMIENTO;INMUEBLES - GASTOS DE MANTENIMIENTO;1
3026;87;5024;COMPRA DE BIENES USADOS A CF;COMPRA DE BIENES USADOS A CF;1
3027;87;1059;INSTALACIONES - BIENES DE USO;INSTALACIONES - BIENES DE USO;1
3028;87;5025;INSTALACIONES - GASTOS DE MANTENIMIENTO;INSTALACIONES - GASTOS DE MANTENIMIENTO;1
3029;87;5004;SERVICIOS Y TASAS;SERVICIOS Y TASAS;1
3044;89;4000;VENTAS;VENTAS;1
3045;89;5000;COMPRAS;COMPRAS;1
3046;89;5001;COMISION TARJETAS DE CREDITO;COMISION TARJETAS DE CREDITO;1
3047;89;5002;COMBUSTIBLES Y LUBRICANTES;COMBUSTIBLES Y LUBRICANTES;1
3048;89;5003;FLETES Y CORREO;FLETES Y CORREO;1
3049;89;5005;LIBRERIA Y PAPELERIA;LIBRERIA Y PAPELERIA;1
3050;89;5006;HONORARIOS PROFESIONALES;HONORARIOS PROFESIONALES;1
3051;89;5007;ALQUILERES PAGADOS;ALQUILERES PAGADOS;1
3052;89;5008;SEGUROS PAGADOS;SEGUROS PAGADOS;1
3053;89;5010;GASTOS GENERALES;GASTOS GENERALES;1
3054;89;5011;SERVICISO INFORMATICOS;SERVICIOS INFORMATICOS;1
3055;89;5012;CANON;CANON;1
3056;89;5013;SERVICIOS JURIDICOS;SERVICIOS JURIDICOS;1
3057;89;5030;BANCO NACION - INTERES POR DESCUBIERTO;BANCO NACION - INTERES POR DESCUBIERTO;1
3058;89;5009;INTERESES BANCARIOS;INTERESES BANCARIOS;1
3059;89;5031;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;1
3060;89;5032;BANCO NACION - INTERESES POR PRESTAMOS;BANCO NACION - INTERESES POR PRESTAMOS;1
3061;89;5033;BANCO SANTANDER - INTERES POR DESCUBIERTO;BANCO SANTANDER - INTERES POR DESCUBIERTO;1
3062;89;5036;BANCO GALICIA - INTERES POR DESCUBIERTO;BANCO GALICIA - INTERES POR DESCUBIERTO;1
3063;89;5039;BBVA FRANCES - INTERES POR DESCUBIERTO;BBVA FRANCES - INTERES POR DESCUBIERTO;1
3064;89;5042;BANCO CREDICOOP - INTERES POR DESCUBIERTO;BANCO CREDICOOP - INTERES POR DESCUBIERTO;1
3065;89;5045;BANCO HSBC - INTERES POR DESCUBIERTO;BANCO HSBC - INTERES POR DESCUBIERTO;1
3066;89;5048;BANCO PATAGONIA - INTERES POR DESCUBIERTO;BANCO PATAGONIA - INTERES POR DESCUBIERTO;1
3067;89;5034;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;1
3068;89;5037;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
3069;89;5043;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;1
3070;89;5046;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;1
3071;89;5049;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
3072;89;5035;BANCO SANTANDER - INTERESES POR PRESTAMOS;BANCO SANTANDER - INTERESES POR PRESTAMOS;1
3073;89;5038;BANCO GALICIA - INTERESES POR PRESTAMOS;BANCO GALICIA - INTERESES POR PRESTAMOS;1
3074;89;5041;BBVA FRANCES - INTERESES POR PRESTAMOS;BBVA FRANCES - INTERESES POR PRESTAMOS;1
3075;89;5044;BANCO CREDICOOP- INTERESES POR PRESTAMOS;BANCO CREDICOOP- INTERESES POR PRESTAMOS;1
3076;89;5047;BANCO HSBC - INTERESES POR PRESTAMOS;BANCO HSBC - INTERESES POR PRESTAMOS;1
3077;89;5050;BANCO PATAGONIA- INTERESES POR PRESTAMOS;BANCO PATAGONIA- INTERESES POR PRESTAMOS;1
3078;89;1050;RODADOS - BIENES DE USO;RODADOS - BIENES DE USO;1
3079;89;1051;MUEBLES Y UTILES - BIENES DE USO;MUEBLES Y UTILES - BIENES DE USO;1
3080;89;1052;MAQUINARIA - BIENES DE USO;MAQUINARIA - BIENES DE USO;1
3081;89;1053;INMUEBLES - BIENES DE USO;INMUEBLES - BIENES DE USO;1
3082;89;5020;RODADOS - GASTOS DE MANTENIMIENTO;RODADOS - GASTOS DE MANTENIMIENTO;1
3083;89;5021;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;1
3084;89;5022;MAQUINARIA - GASTOS DE MANTENIMIENTO;MAQUINARIA - GASTOS DE MANTENIMIENTO;1
3085;89;5023;INMUEBLES - GASTOS DE MANTENIMIENTO;INMUEBLES - GASTOS DE MANTENIMIENTO;1
3086;89;5024;COMPRA DE BIENES USADOS A CF;COMPRA DE BIENES USADOS A CF;1
3087;89;1059;INSTALACIONES - BIENES DE USO;INSTALACIONES - BIENES DE USO;1
3088;89;5025;INSTALACIONES - GASTOS DE MANTENIMIENTO;INSTALACIONES - GASTOS DE MANTENIMIENTO;1
3089;89;5004;SERVICIOS Y TASAS;SERVICIOS Y TASAS;1
3104;91;4000;VENTAS;VENTAS;1
3105;91;5000;COMPRAS;COMPRAS;1
3106;91;5001;COMISION TARJETAS DE CREDITO;COMISION TARJETAS DE CREDITO;1
3107;91;5002;COMBUSTIBLES Y LUBRICANTES;COMBUSTIBLES Y LUBRICANTES;1
3108;91;5003;FLETES Y CORREO;FLETES Y CORREO;1
3109;91;5005;LIBRERIA Y PAPELERIA;LIBRERIA Y PAPELERIA;1
3110;91;5006;HONORARIOS PROFESIONALES;HONORARIOS PROFESIONALES;1
3111;91;5007;ALQUILERES PAGADOS;ALQUILERES PAGADOS;1
3112;91;5008;SEGUROS PAGADOS;SEGUROS PAGADOS;1
3113;91;5010;GASTOS GENERALES;GASTOS GENERALES;1
3114;91;5011;SERVICISO INFORMATICOS;SERVICIOS INFORMATICOS;1
3115;91;5012;CANON;CANON;1
3116;91;5013;SERVICIOS JURIDICOS;SERVICIOS JURIDICOS;1
3117;91;5030;BANCO NACION - INTERES POR DESCUBIERTO;BANCO NACION - INTERES POR DESCUBIERTO;1
3118;91;5009;INTERESES BANCARIOS;INTERESES BANCARIOS;1
3119;91;5031;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;1
3120;91;5032;BANCO NACION - INTERESES POR PRESTAMOS;BANCO NACION - INTERESES POR PRESTAMOS;1
3121;91;5033;BANCO SANTANDER - INTERES POR DESCUBIERTO;BANCO SANTANDER - INTERES POR DESCUBIERTO;1
3122;91;5036;BANCO GALICIA - INTERES POR DESCUBIERTO;BANCO GALICIA - INTERES POR DESCUBIERTO;1
3123;91;5039;BBVA FRANCES - INTERES POR DESCUBIERTO;BBVA FRANCES - INTERES POR DESCUBIERTO;1
3124;91;5042;BANCO CREDICOOP - INTERES POR DESCUBIERTO;BANCO CREDICOOP - INTERES POR DESCUBIERTO;1
3125;91;5045;BANCO HSBC - INTERES POR DESCUBIERTO;BANCO HSBC - INTERES POR DESCUBIERTO;1
3126;91;5048;BANCO PATAGONIA - INTERES POR DESCUBIERTO;BANCO PATAGONIA - INTERES POR DESCUBIERTO;1
3127;91;5034;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;1
3128;91;5037;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
3129;91;5043;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;1
3130;91;5046;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;1
3131;91;5049;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
3132;91;5035;BANCO SANTANDER - INTERESES POR PRESTAMOS;BANCO SANTANDER - INTERESES POR PRESTAMOS;1
3133;91;5038;BANCO GALICIA - INTERESES POR PRESTAMOS;BANCO GALICIA - INTERESES POR PRESTAMOS;1
3134;91;5041;BBVA FRANCES - INTERESES POR PRESTAMOS;BBVA FRANCES - INTERESES POR PRESTAMOS;1
3135;91;5044;BANCO CREDICOOP- INTERESES POR PRESTAMOS;BANCO CREDICOOP- INTERESES POR PRESTAMOS;1
3136;91;5047;BANCO HSBC - INTERESES POR PRESTAMOS;BANCO HSBC - INTERESES POR PRESTAMOS;1
3137;91;5050;BANCO PATAGONIA- INTERESES POR PRESTAMOS;BANCO PATAGONIA- INTERESES POR PRESTAMOS;1
3138;91;1050;RODADOS - BIENES DE USO;RODADOS - BIENES DE USO;1
3139;91;1051;MUEBLES Y UTILES - BIENES DE USO;MUEBLES Y UTILES - BIENES DE USO;1
3140;91;1052;MAQUINARIA - BIENES DE USO;MAQUINARIA - BIENES DE USO;1
3141;91;1053;INMUEBLES - BIENES DE USO;INMUEBLES - BIENES DE USO;1
3142;91;5020;RODADOS - GASTOS DE MANTENIMIENTO;RODADOS - GASTOS DE MANTENIMIENTO;1
3143;91;5021;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;1
3144;91;5022;MAQUINARIA - GASTOS DE MANTENIMIENTO;MAQUINARIA - GASTOS DE MANTENIMIENTO;1
3145;91;5023;INMUEBLES - GASTOS DE MANTENIMIENTO;INMUEBLES - GASTOS DE MANTENIMIENTO;1
3146;91;5024;COMPRA DE BIENES USADOS A CF;COMPRA DE BIENES USADOS A CF;1
3147;91;1059;INSTALACIONES - BIENES DE USO;INSTALACIONES - BIENES DE USO;1
3148;91;5025;INSTALACIONES - GASTOS DE MANTENIMIENTO;INSTALACIONES - GASTOS DE MANTENIMIENTO;1
3149;91;5004;SERVICIOS Y TASAS;SERVICIOS Y TASAS;1
3150;91;5014;COMPRA COMBUSTIBLE MAYORISTA;COMPRA COMBUSTIBLE MAYORISTA;1
3165;93;4000;VENTAS;VENTAS;1
3166;93;5000;COMPRAS;COMPRAS;1
3167;93;5001;COMISION TARJETAS DE CREDITO;COMISION TARJETAS DE CREDITO;1
3168;93;5002;COMBUSTIBLES Y LUBRICANTES;COMBUSTIBLES Y LUBRICANTES;1
3169;93;5003;FLETES Y CORREO;FLETES Y CORREO;1
3170;93;5005;LIBRERIA Y PAPELERIA;LIBRERIA Y PAPELERIA;1
3171;93;5006;HONORARIOS PROFESIONALES;HONORARIOS PROFESIONALES;1
3172;93;5007;ALQUILERES PAGADOS;ALQUILERES PAGADOS;1
3173;93;5008;SEGUROS PAGADOS;SEGUROS PAGADOS;1
3174;93;5010;GASTOS GENERALES;GASTOS GENERALES;1
3175;93;5011;SERVICISO INFORMATICOS;SERVICIOS INFORMATICOS;1
3176;93;5012;CANON;CANON;1
3177;93;5013;SERVICIOS JURIDICOS;SERVICIOS JURIDICOS;1
3178;93;5030;BANCO NACION - INTERES POR DESCUBIERTO;BANCO NACION - INTERES POR DESCUBIERTO;1
3179;93;5009;INTERESES BANCARIOS;INTERESES BANCARIOS;1
3180;93;5031;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;1
3181;93;5032;BANCO NACION - INTERESES POR PRESTAMOS;BANCO NACION - INTERESES POR PRESTAMOS;1
3182;93;5033;BANCO SANTANDER - INTERES POR DESCUBIERTO;BANCO SANTANDER - INTERES POR DESCUBIERTO;1
3183;93;5036;BANCO GALICIA - INTERES POR DESCUBIERTO;BANCO GALICIA - INTERES POR DESCUBIERTO;1
3184;93;5039;BBVA FRANCES - INTERES POR DESCUBIERTO;BBVA FRANCES - INTERES POR DESCUBIERTO;1
3185;93;5042;BANCO CREDICOOP - INTERES POR DESCUBIERTO;BANCO CREDICOOP - INTERES POR DESCUBIERTO;1
3186;93;5045;BANCO HSBC - INTERES POR DESCUBIERTO;BANCO HSBC - INTERES POR DESCUBIERTO;1
3187;93;5048;BANCO PATAGONIA - INTERES POR DESCUBIERTO;BANCO PATAGONIA - INTERES POR DESCUBIERTO;1
3188;93;5034;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;1
3189;93;5037;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
3190;93;5043;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;1
3191;93;5046;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;1
3192;93;5049;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
3193;93;5035;BANCO SANTANDER - INTERESES POR PRESTAMOS;BANCO SANTANDER - INTERESES POR PRESTAMOS;1
3194;93;5038;BANCO GALICIA - INTERESES POR PRESTAMOS;BANCO GALICIA - INTERESES POR PRESTAMOS;1
3195;93;5041;BBVA FRANCES - INTERESES POR PRESTAMOS;BBVA FRANCES - INTERESES POR PRESTAMOS;1
3196;93;5044;BANCO CREDICOOP- INTERESES POR PRESTAMOS;BANCO CREDICOOP- INTERESES POR PRESTAMOS;1
3197;93;5047;BANCO HSBC - INTERESES POR PRESTAMOS;BANCO HSBC - INTERESES POR PRESTAMOS;1
3198;93;5050;BANCO PATAGONIA- INTERESES POR PRESTAMOS;BANCO PATAGONIA- INTERESES POR PRESTAMOS;1
3199;93;1050;RODADOS - BIENES DE USO;RODADOS - BIENES DE USO;1
3200;93;1051;MUEBLES Y UTILES - BIENES DE USO;MUEBLES Y UTILES - BIENES DE USO;1
3201;93;1052;MAQUINARIA - BIENES DE USO;MAQUINARIA - BIENES DE USO;1
3202;93;1053;INMUEBLES - BIENES DE USO;INMUEBLES - BIENES DE USO;1
3203;93;5020;RODADOS - GASTOS DE MANTENIMIENTO;RODADOS - GASTOS DE MANTENIMIENTO;1
3204;93;5021;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;1
3205;93;5022;MAQUINARIA - GASTOS DE MANTENIMIENTO;MAQUINARIA - GASTOS DE MANTENIMIENTO;1
3206;93;5023;INMUEBLES - GASTOS DE MANTENIMIENTO;INMUEBLES - GASTOS DE MANTENIMIENTO;1
3207;93;1058;COMPRA DE BIENES USADOS A CF;COMPRA DE BIENES USADOS A CF;1
3208;93;1059;INSTALACIONES - BIENES DE USO;INSTALACIONES - BIENES DE USO;1
3209;93;5025;INSTALACIONES - GASTOS DE MANTENIMIENTO;INSTALACIONES - GASTOS DE MANTENIMIENTO;1
3210;93;5004;SERVICIOS Y TASAS;SERVICIOS Y TASAS;1
3225;94;4000;VENTAS;VENTAS;1
3226;94;5000;COMPRAS;COMPRAS;1
3227;94;5001;COMISION TARJETAS DE CREDITO;COMISION TARJETAS DE CREDITO;1
3228;94;5002;COMBUSTIBLES Y LUBRICANTES;COMBUSTIBLES Y LUBRICANTES;1
3229;94;5003;FLETES Y CORREO;FLETES Y CORREO;1
3230;94;5005;LIBRERIA Y PAPELERIA;LIBRERIA Y PAPELERIA;1
3231;94;5006;HONORARIOS PROFESIONALES;HONORARIOS PROFESIONALES;1
3232;94;5007;ALQUILERES PAGADOS;ALQUILERES PAGADOS;1
3233;94;5008;SEGUROS PAGADOS;SEGUROS PAGADOS;1
3234;94;5010;GASTOS GENERALES;GASTOS GENERALES;1
3235;94;5011;SERVICISO INFORMATICOS;SERVICIOS INFORMATICOS;1
3236;94;5012;CANON;CANON;1
3237;94;5013;SERVICIOS JURIDICOS;SERVICIOS JURIDICOS;1
3238;94;5030;BANCO NACION - INTERES POR DESCUBIERTO;BANCO NACION - INTERES POR DESCUBIERTO;1
3239;94;5009;INTERESES BANCARIOS;INTERESES BANCARIOS;1
3240;94;5031;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;1
3241;94;5032;BANCO NACION - INTERESES POR PRESTAMOS;BANCO NACION - INTERESES POR PRESTAMOS;1
3242;94;5033;BANCO SANTANDER - INTERES POR DESCUBIERTO;BANCO SANTANDER - INTERES POR DESCUBIERTO;1
3243;94;5036;BANCO GALICIA - INTERES POR DESCUBIERTO;BANCO GALICIA - INTERES POR DESCUBIERTO;1
3244;94;5039;BBVA FRANCES - INTERES POR DESCUBIERTO;BBVA FRANCES - INTERES POR DESCUBIERTO;1
3245;94;5042;BANCO CREDICOOP - INTERES POR DESCUBIERTO;BANCO CREDICOOP - INTERES POR DESCUBIERTO;1
3246;94;5045;BANCO HSBC - INTERES POR DESCUBIERTO;BANCO HSBC - INTERES POR DESCUBIERTO;1
3247;94;5048;BANCO PATAGONIA - INTERES POR DESCUBIERTO;BANCO PATAGONIA - INTERES POR DESCUBIERTO;1
3248;94;5034;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;1
3249;94;5037;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
3250;94;5043;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;1
3251;94;5046;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;1
3252;94;5049;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
3253;94;5035;BANCO SANTANDER - INTERESES POR PRESTAMOS;BANCO SANTANDER - INTERESES POR PRESTAMOS;1
3254;94;5038;BANCO GALICIA - INTERESES POR PRESTAMOS;BANCO GALICIA - INTERESES POR PRESTAMOS;1
3255;94;5041;BBVA FRANCES - INTERESES POR PRESTAMOS;BBVA FRANCES - INTERESES POR PRESTAMOS;1
3256;94;5044;BANCO CREDICOOP- INTERESES POR PRESTAMOS;BANCO CREDICOOP- INTERESES POR PRESTAMOS;1
3257;94;5047;BANCO HSBC - INTERESES POR PRESTAMOS;BANCO HSBC - INTERESES POR PRESTAMOS;1
3258;94;5050;BANCO PATAGONIA- INTERESES POR PRESTAMOS;BANCO PATAGONIA- INTERESES POR PRESTAMOS;1
3259;94;1050;RODADOS - BIENES DE USO;RODADOS - BIENES DE USO;1
3260;94;1051;MUEBLES Y UTILES - BIENES DE USO;MUEBLES Y UTILES - BIENES DE USO;1
3261;94;1052;MAQUINARIA - BIENES DE USO;MAQUINARIA - BIENES DE USO;1
3262;94;1053;INMUEBLES - BIENES DE USO;INMUEBLES - BIENES DE USO;1
3263;94;5020;RODADOS - GASTOS DE MANTENIMIENTO;RODADOS - GASTOS DE MANTENIMIENTO;1
3264;94;5021;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;1
3265;94;5022;MAQUINARIA - GASTOS DE MANTENIMIENTO;MAQUINARIA - GASTOS DE MANTENIMIENTO;1
3266;94;5023;INMUEBLES - GASTOS DE MANTENIMIENTO;INMUEBLES - GASTOS DE MANTENIMIENTO;1
3267;94;5024;COMPRA DE BIENES USADOS A CF;COMPRA DE BIENES USADOS A CF;1
3268;94;1059;INSTALACIONES - BIENES DE USO;INSTALACIONES - BIENES DE USO;1
3269;94;5025;INSTALACIONES - GASTOS DE MANTENIMIENTO;INSTALACIONES - GASTOS DE MANTENIMIENTO;1
3270;94;5004;SERVICIOS Y TASAS;SERVICIOS Y TASAS;1
3285;95;4000;VENTAS;VENTAS;1
3286;95;5000;COMPRAS;COMPRAS;1
3287;95;5001;COMISION TARJETAS DE CREDITO;COMISION TARJETAS DE CREDITO;1
3288;95;5002;COMBUSTIBLES Y LUBRICANTES;COMBUSTIBLES Y LUBRICANTES;1
3289;95;5003;FLETES Y CORREO;FLETES Y CORREO;1
3290;95;5005;LIBRERIA Y PAPELERIA;LIBRERIA Y PAPELERIA;1
3291;95;5006;HONORARIOS PROFESIONALES;HONORARIOS PROFESIONALES;1
3292;95;5007;ALQUILERES PAGADOS;ALQUILERES PAGADOS;1
3293;95;5008;SEGUROS PAGADOS;SEGUROS PAGADOS;1
3294;95;5010;GASTOS GENERALES;GASTOS GENERALES;1
3295;95;5011;SERVICISO INFORMATICOS;SERVICIOS INFORMATICOS;1
3296;95;5012;CANON;CANON;1
3297;95;5013;SERVICIOS JURIDICOS;SERVICIOS JURIDICOS;1
3298;95;5030;BANCO NACION - INTERES POR DESCUBIERTO;BANCO NACION - INTERES POR DESCUBIERTO;1
3299;95;5009;INTERESES BANCARIOS;INTERESES BANCARIOS;1
3300;95;5031;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;1
3301;95;5032;BANCO NACION - INTERESES POR PRESTAMOS;BANCO NACION - INTERESES POR PRESTAMOS;1
3302;95;5033;BANCO SANTANDER - INTERES POR DESCUBIERTO;BANCO SANTANDER - INTERES POR DESCUBIERTO;1
3303;95;5036;BANCO GALICIA - INTERES POR DESCUBIERTO;BANCO GALICIA - INTERES POR DESCUBIERTO;1
